gender,Age,quantity,payment_method,w,Arrival_Time,Start_Time,Finish_Time,Wait_Time,Queue_Length,Counter_Number,Day
Female,22,19,Cash,2021-02-03,16:51:00,16:51:00,16:56:00,0 days 00:00:00,0,1,Wednesday
Female,54,10,Debit Card,2021-02-03,17:20:00,17:20:00,17:23:00,0 days 00:00:00,0,1,Wednesday
Female,17,27,Cash,2021-02-03,17:21:00,17:21:00,17:29:00,0 days 00:00:00,0,2,Wednesday
Female,29,17,Debit Card,2021-02-03,17:32:00,17:32:00,17:36:00,0 days 00:00:00,0,1,Wednesday
Female,18,27,Cash,2021-02-03,17:35:00,17:35:00,17:42:00,0 days 00:00:00,0,2,Wednesday
Female,29,29,Credit Card,2021-02-03,17:36:00,17:36:00,17:44:00,0 days 00:00:00,0,1,Wednesday
Female,46,26,Cash,2021-02-03,17:38:00,17:38:00,17:44:00,0 days 00:00:00,0,3,Wednesday
Female,39,19,Debit Card,2021-02-03,17:41:00,17:42:00,17:47:00,0 days 00:01:00,1,2,Wednesday
Male,24,30,Cash,2021-02-03,17:42:00,17:44:00,17:52:00,0 days 00:02:00,1,1,Wednesday
Female,54,17,Credit Card,2021-02-03,17:42:00,17:44:00,17:49:00,0 days 00:02:00,1,3,Wednesday
Male,55,20,Cash,2021-02-03,17:44:00,17:47:00,19:52:00,0 days 00:03:00,1,2,Wednesday
Female,20,28,Credit Card,2021-02-03,17:48:00,17:49:00,17:55:00,0 days 00:01:00,1,3,Wednesday
Male,41,21,Cash,2021-02-03,17:51:00,17:52:00,17:57:00,0 days 00:01:00,1,1,Wednesday
Female,32,28,Debit Card,2021-02-03,17:53:00,17:53:00,18:00:00,0 days 00:00:00,0,2,Wednesday
Female,26,18,Credit Card,2021-02-03,17:53:00,17:55:00,17:59:00,0 days 00:02:00,1,3,Wednesday
Female,32,25,Credit Card,2021-02-03,17:55:00,17:57:00,18:03:00,0 days 00:02:00,1,1,Wednesday
Male,16,27,Debit Card,2021-02-03,17:57:00,17:59:00,18:06:00,0 days 00:02:00,1,3,Wednesday
Female,19,20,Cash,2021-02-03,18:22:00,18:22:00,18:27:00,0 days 00:00:00,0,1,Wednesday
Female,13,24,Credit Card,2021-02-03,18:25:00,18:25:00,18:31:00,0 days 00:00:00,0,2,Wednesday
Male,51,14,Credit Card,2021-02-03,18:27:00,18:27:00,18:30:00,0 days 00:00:00,0,1,Wednesday
Female,23,21,Credit Card,2021-02-03,18:28:00,18:28:00,18:28:00,0 days 00:00:00,0,3,Wednesday
Female,36,10,Cash,2021-02-03,18:33:00,18:33:00,18:35:00,0 days 00:00:00,0,1,Wednesday
Male,38,25,Debit Card,2021-02-03,18:35:00,18:35:00,18:41:00,0 days 00:00:00,0,1,Wednesday
Female,28,11,Cash,2021-02-03,18:36:00,18:36:00,18:39:00,0 days 00:00:00,0,2,Wednesday
Female,32,12,Cash,2021-02-03,18:38:00,18:38:00,18:42:00,0 days 00:00:00,0,3,Wednesday
Female,65,21,Credit Card,2021-02-03,18:40:00,18:40:00,18:45:00,0 days 00:00:00,0,2,Wednesday
Female,50,20,Cash,2021-02-03,18:41:00,18:41:00,18:46:00,0 days 00:00:00,0,1,Wednesday
Male,22,27,Credit Card,2021-02-03,18:42:00,18:42:00,18:50:00,0 days 00:00:00,0,3,Wednesday
Male,32,26,Credit Card,2021-02-03,18:47:00,18:47:00,18:53:00,0 days 00:00:00,0,1,Wednesday
Male,15,10,Cash,2021-02-03,18:48:00,18:48:00,18:50:00,0 days 00:00:00,0,2,Wednesday
Female,36,14,Credit Card,2021-02-03,18:49:00,18:50:00,18:53:00,0 days 00:01:00,1,2,Wednesday
Female,36,18,Cash,2021-02-03,18:52:00,18:52:00,18:56:00,0 days 00:00:00,0,3,Wednesday
Male,27,12,Cash,2021-02-03,19:12:00,19:12:00,19:15:00,0 days 00:00:00,0,1,Wednesday
Female,38,22,Cash,2021-02-03,19:13:00,19:13:00,19:18:00,0 days 00:00:00,0,2,Wednesday
Female,23,29,Cash,2021-02-03,19:25:00,19:25:00,19:33:00,0 days 00:00:00,0,1,Wednesday
Male,59,21,Debit Card,2021-02-03,19:28:00,19:28:00,19:33:00,0 days 00:00:00,0,2,Wednesday
Male,39,26,Cash,2021-02-03,19:28:00,19:28:00,19:34:00,0 days 00:00:00,0,3,Wednesday
Female,52,21,Cash,2021-02-03,19:31:00,19:33:00,19:38:00,0 days 00:02:00,1,1,Wednesday
Male,44,21,Credit Card,2021-02-03,19:34:00,19:34:00,19:39:00,0 days 00:00:00,0,2,Wednesday
Female,18,21,Cash,2021-02-03,19:41:00,19:41:00,19:46:00,0 days 00:00:00,0,1,Wednesday
Female,27,14,Cash,2021-02-03,19:42:00,19:42:00,19:45:00,0 days 00:00:00,0,2,Wednesday
Male,42,19,Cash,2021-02-03,19:42:00,19:42:00,19:47:00,0 days 00:00:00,0,3,Wednesday
Female,35,11,Credit Card,2021-02-03,19:42:00,19:45:00,19:48:00,0 days 00:03:00,1,2,Wednesday
Female,43,24,Cash,2021-02-03,19:46:00,19:47:00,19:52:00,0 days 00:00:00,0,1,Wednesday
Male,55,16,Debit Card,2021-02-03,19:49:00,19:49:00,19:52:00,0 days 00:00:00,0,2,Wednesday
Female,21,18,Cash,2021-02-04,11:33:00,11:33:00,11:38:00,0 days 00:00:00,0,1,Thursday
Male,35,12,Credit Card,2021-02-04,11:35:00,11:35:00,11:38:00,0 days 00:00:00,0,2,Thursday
Female,41,11,Debit Card,2021-02-04,11:35:00,11:35:00,11:38:00,0 days 00:00:00,0,3,Thursday
Female,43,28,Credit Card,2021-02-04,11:35:00,11:38:00,11:44:00,0 days 00:03:00,1,1,Thursday
Female,42,18,Cash,2021-02-04,11:37:00,11:38:00,11:42:00,0 days 00:01:00,1,2,Thursday
Female,26,25,Cash,2021-02-04,11:38:00,11:38:00,11:43:00,0 days 00:00:00,0,3,Thursday
Male,50,30,Cash,2021-02-04,11:40:00,11:42:00,11:48:00,0 days 00:02:00,1,2,Thursday
Female,53,25,Credit Card,2021-02-04,11:43:00,11:43:00,11:49:00,0 days 00:00:00,0,3,Thursday
Female,31,15,Debit Card,2021-02-04,11:44:00,11:44:00,11:48:00,0 days 00:00:00,0,1,Thursday
Male,27,23,Debit Card,2021-02-04,11:45:00,11:48:00,11:53:00,0 days 00:03:00,1,1,Thursday
Male,51,14,Debit Card,2021-02-04,11:46:00,11:48:00,11:52:00,0 days 00:02:00,1,2,Thursday
Male,26,16,Credit Card,2021-02-04,11:46:00,11:49:00,11:52:00,0 days 00:03:00,1,3,Thursday
Male,26,16,Cash,2021-02-04,11:47:00,11:52:00,11:56:00,0 days 00:05:00,2,2,Thursday
Female,31,24,Credit Card,2021-02-04,11:47:00,11:52:00,11:57:00,0 days 00:05:00,2,3,Thursday
Female,24,18,Cash,2021-02-04,11:49:00,11:53:00,11:57:00,0 days 00:04:00,1,1,Thursday
Male,13,21,Credit Card,2021-02-04,11:50:00,11:56:00,12:01:00,0 days 00:06:00,2,2,Thursday
Female,47,26,Cash,2021-02-04,11:53:00,11:57:00,12:02:00,0 days 00:04:00,2,1,Thursday
Male,21,18,Cash,2021-02-04,11:53:00,11:57:00,12:01:00,0 days 00:04:00,1,3,Thursday
Male,15,30,Credit Card,2021-02-04,11:56:00,12:01:00,12:07:00,0 days 00:05:00,2,2,Thursday
Male,44,24,Credit Card,2021-02-04,11:57:00,12:01:00,12:06:00,0 days 00:04:00,2,3,Thursday
Female,32,10,Cash,2021-02-04,12:02:00,12:02:00,12:06:00,0 days 00:00:00,0,1,Thursday
Female,31,14,Debit Card,2021-02-04,12:05:00,12:06:00,12:09:00,0 days 00:01:00,1,1,Thursday
Female,32,11,Credit Card,2021-02-04,12:05:00,12:06:00,12:10:00,0 days 00:01:00,1,3,Thursday
Female,61,18,Cash,2021-02-04,12:05:00,12:07:00,12:11:00,0 days 00:02:00,1,2,Thursday
Male,50,23,Cash,2021-02-04,12:06:00,12:09:00,12:14:00,0 days 00:03:00,2,1,Thursday
Male,64,24,Cash,2021-02-04,12:06:00,12:10:00,12:16:00,0 days 00:04:00,2,3,Thursday
Male,45,29,Cash,2021-02-04,12:09:00,12:11:00,12:17:00,0 days 00:03:00,1,2,Thursday
Female,49,21,Cash,2021-02-04,12:09:00,12:14:00,12:18:00,0 days 00:05:00,2,1,Thursday
Female,61,20,Cash,2021-02-04,12:10:00,12:16:00,12:20:00,0 days 00:06:00,2,3,Thursday
Female,56,24,Credit Card,2021-02-04,12:11:00,12:17:00,12:22:00,0 days 00:06:00,2,2,Thursday
Male,61,27,Cash,2021-02-04,12:11:00,12:18:00,12:24:00,0 days 00:07:00,2,1,Thursday
Female,49,15,Credit Card,2021-02-04,12:12:00,12:20:00,12:24:00,0 days 00:08:00,2,3,Thursday
Female,38,12,Credit Card,2021-02-04,12:13:00,12:22:00,12:26:00,0 days 00:09:00,2,2,Thursday
Female,16,21,Credit Card,2021-02-04,12:13:00,12:24:00,12:28:00,0 days 00:11:00,3,1,Thursday
Male,45,16,Credit Card,2021-02-04,12:24:00,12:24:00,12:28:00,0 days 00:00:00,0,3,Thursday
Male,65,11,Debit Card,2021-02-04,12:26:00,12:26:00,12:30:00,0 days 00:00:00,0,2,Thursday
Male,49,19,Cash,2021-02-04,12:28:00,12:28:00,12:32:00,0 days 00:00:00,0,1,Thursday
Male,53,11,Credit Card,2021-02-04,12:28:00,12:28:00,12:32:00,0 days 00:00:00,0,3,Thursday
Female,29,18,Cash,2021-02-04,12:30:00,12:30:00,12:34:00,0 days 00:00:00,0,2,Thursday
Male,60,11,Cash,2021-02-04,12:32:00,12:32:00,12:35:00,0 days 00:00:00,0,1,Thursday
Male,39,30,Cash,2021-02-04,12:32:00,12:32:00,12:39:00,0 days 00:00:00,0,3,Thursday
Female,64,24,Credit Card,2021-02-04,12:34:00,12:34:00,12:40:00,0 days 00:00:00,0,2,Thursday
Female,18,28,Cash,2021-02-04,12:35:00,12:35:00,12:39:00,0 days 00:00:00,0,1,Thursday
Male,48,19,Cash,2021-02-04,12:39:00,12:39:00,12:43:00,0 days 00:00:00,0,3,Thursday
Male,18,15,Cash,2021-02-04,12:40:00,12:40:00,12:43:00,0 days 00:00:00,0,2,Thursday
Male,43,29,Debit Card,2021-02-04,12:39:00,12:39:00,12:45:00,0 days 00:00:00,0,1,Thursday
Female,59,12,Debit Card,2021-02-04,12:43:00,12:43:00,12:46:00,0 days 00:00:00,0,3,Thursday
Male,36,26,Credit Card,2021-02-04,12:43:00,12:43:00,12:49:00,0 days 00:00:00,0,2,Thursday
Female,24,17,Cash,2021-02-04,12:47:00,12:47:00,12:51:00,0 days 00:00:00,0,1,Thursday
Female,19,30,Cash,2021-02-04,12:49:00,12:49:00,12:54:00,0 days 00:00:00,0,2,Thursday
Male,45,29,Cash,2021-02-04,12:50:00,12:50:00,12:56:00,0 days 00:00:00,0,3,Thursday
Female,46,24,Credit Card,2021-02-04,12:51:00,12:51:00,12:56:00,0 days 00:00:00,0,1,Thursday
Female,29,17,Cash,2021-02-04,12:52:00,12:54:00,12:58:00,0 days 00:02:00,1,2,Thursday
Male,38,19,Cash,2021-02-04,12:54:00,12:56:00,13:00:00,0 days 00:02:00,1,3,Thursday
Female,58,11,Debit Card,2021-02-04,12:54:00,12:56:00,12:59:00,0 days 00:02:00,1,1,Thursday
Male,42,12,Cash,2021-02-04,12:56:00,12:58:00,13:02:00,0 days 00:02:00,1,2,Thursday
Female,45,18,Debit Card,2021-02-04,16:04:00,16:04:00,16:08:00,0 days 00:00:00,0,1,Thursday
Male,40,28,Cash,2021-02-04,16:06:00,16:06:00,16:12:00,0 days 00:00:00,0,2,Thursday
Male,44,15,Cash,2021-02-04,16:08:00,16:08:00,16:12:00,0 days 00:00:00,0,3,Thursday
Female,53,18,Cash,2021-02-04,16:09:00,16:09:00,16:13:00,0 days 00:00:00,0,1,Thursday
Male,13,24,Cash,2021-02-04,16:11:00,16:12:00,16:17:00,0 days 00:01:00,1,2,Thursday
Female,37,22,Cash,2021-02-04,16:11:00,16:12:00,16:17:00,0 days 00:01:00,1,3,Thursday
Male,58,30,Credit Card,2021-02-04,16:13:00,16:13:00,16:20:00,0 days 00:00:00,0,1,Thursday
Male,21,22,Debit Card,2021-02-04,16:15:00,16:17:00,16:23:00,0 days 00:02:00,1,2,Thursday
Female,47,26,Debit Card,2021-02-04,16:17:00,16:17:00,16:23:00,0 days 00:00:00,0,3,Thursday
Female,42,29,Credit Card,2021-02-04,16:18:00,16:20:00,16:26:00,0 days 00:02:00,1,1,Thursday
Female,40,23,Cash,2021-02-04,16:19:00,16:23:00,16:29:00,0 days 00:04:00,1,2,Thursday
Male,23,23,Credit Card,2021-02-04,16:20:00,16:23:00,16:29:00,0 days 00:03:00,1,3,Thursday
Female,57,29,Credit Card,2021-02-04,16:21:00,16:26:00,16:32:00,0 days 00:05:00,1,1,Thursday
Female,39,14,Cash,2021-02-04,16:29:00,16:29:00,16:34:00,0 days 00:00:00,0,2,Thursday
Female,65,13,Cash,2021-02-04,16:35:00,16:35:00,16:39:00,0 days 00:00:00,0,1,Thursday
Male,27,17,Credit Card,2021-02-04,16:35:00,16:35:00,16:39:00,0 days 00:00:00,0,2,Thursday
Male,18,13,Cash,2021-02-04,16:38:00,16:38:00,16:41:00,0 days 00:00:00,0,3,Thursday
Female,31,19,Cash,2021-02-04,16:45:00,16:45:00,16:49:00,0 days 00:00:00,0,1,Thursday
Female,62,17,Cash,2021-02-04,16:51:00,16:51:00,16:55:00,0 days 00:00:00,0,2,Thursday
Female,47,14,Cash,2021-02-04,16:53:00,16:53:00,16:57:00,0 days 00:00:00,0,3,Thursday
Female,56,13,Debit Card,2021-02-04,16:55:00,16:55:00,16:59:00,0 days 00:00:00,0,1,Thursday
Male,60,24,Cash,2021-02-04,16:56:00,16:56:00,17:03:00,0 days 00:00:00,0,2,Thursday
Male,14,12,Cash,2021-02-04,16:56:00,16:57:00,17:00:00,0 days 00:01:00,1,3,Thursday
Female,30,17,Cash,2021-02-04,17:04:00,17:04:00,17:08:00,0 days 00:00:00,0,1,Thursday
Female,33,27,Cash,2021-02-04,17:06:00,17:06:00,17:12:00,0 days 00:00:00,0,2,Thursday
Female,16,27,Credit Card,2021-02-04,17:08:00,17:08:00,17:13:00,0 days 00:00:00,0,3,Thursday
Female,13,21,Cash,2021-02-04,17:09:00,17:09:00,17:14:00,0 days 00:00:00,0,1,Thursday
Female,20,13,Credit Card,2021-02-04,17:11:00,17:12:00,17:15:00,0 days 00:01:00,1,2,Thursday
Male,48,28,Cash,2021-02-04,17:11:00,17:13:00,17:20:00,0 days 00:02:00,1,3,Thursday
Male,36,15,Cash,2021-02-04,17:14:00,17:14:00,17:19:00,0 days 00:00:00,0,1,Thursday
Male,34,27,Cash,2021-02-04,17:15:00,17:15:00,17:21:00,0 days 00:00:00,0,2,Thursday
Female,45,24,Debit Card,2021-02-04,17:17:00,17:19:00,17:24:00,0 days 00:02:00,1,1,Thursday
Male,44,23,Debit Card,2021-02-04,17:18:00,17:20:00,17:25:00,0 days 00:02:00,1,3,Thursday
Female,48,27,Cash,2021-02-04,17:19:00,17:21:00,17:27:00,0 days 00:02:00,1,2,Thursday
Male,52,21,Cash,2021-02-04,17:20:00,17:24:00,17:29:00,0 days 00:04:00,1,1,Thursday
Male,21,14,Credit Card,2021-02-04,17:21:00,17:25:00,17:29:00,0 days 00:04:00,1,3,Thursday
Female,50,25,Debit Card,2021-02-04,17:32:00,17:32:00,17:38:00,0 days 00:00:00,0,1,Thursday
Male,45,26,Debit Card,2021-02-04,17:35:00,17:35:00,17:41:00,0 days 00:00:00,0,2,Thursday
Female,31,21,Cash,2021-02-04,17:36:00,17:36:00,17:41:00,0 days 00:00:00,0,3,Thursday
Male,53,14,Debit Card,2021-02-04,17:38:00,17:38:00,17:42:00,0 days 00:00:00,0,1,Thursday
Female,60,23,Cash,2021-02-04,17:41:00,17:41:00,17:47:00,0 days 00:00:00,0,2,Thursday
Male,46,20,Cash,2021-02-04,17:42:00,17:42:00,17:46:00,0 days 00:00:00,0,1,Thursday
Female,61,26,Cash,2021-02-04,17:42:00,17:42:00,17:49:00,0 days 00:00:00,0,3,Thursday
Male,53,23,Debit Card,2021-02-04,17:44:00,17:44:00,17:49:00,0 days 00:00:00,0,2,Thursday
Female,25,28,Cash,2021-02-04,19:01:00,19:01:00,19:08:00,0 days 00:00:00,0,1,Thursday
Male,19,19,Cash,2021-02-04,19:04:00,19:04:00,19:10:00,0 days 00:00:00,0,2,Thursday
Male,51,29,Debit Card,2021-02-04,19:07:00,19:07:00,19:13:00,0 days 00:00:00,0,3,Thursday
Female,37,28,Debit Card,2021-02-04,19:09:00,19:09:00,19:15:00,0 days 00:00:00,0,1,Thursday
Male,21,18,Debit Card,2021-02-04,19:10:00,19:10:00,19:14:00,0 days 00:00:00,0,2,Thursday
Female,60,15,Credit Card,2021-02-04,19:12:00,19:13:00,19:17:00,0 days 00:01:00,1,3,Thursday
Female,29,29,Debit Card,2021-02-04,19:13:00,19:14:00,19:20:00,0 days 00:01:00,1,2,Thursday
Female,50,27,Cash,2021-02-04,19:25:00,19:25:00,19:31:00,0 days 00:00:00,0,1,Thursday
Female,51,22,Cash,2021-02-04,19:28:00,19:28:00,19:34:00,0 days 00:00:00,0,2,Thursday
Female,42,23,Credit Card,2021-02-04,19:28:00,19:28:00,19:34:00,0 days 00:00:00,0,3,Thursday
Female,37,19,Cash,2021-02-04,19:31:00,19:34:00,19:39:00,0 days 00:03:00,1,2,Thursday
Female,23,17,Cash,2021-02-05,12:02:00,12:02:00,12:07:00,0 days 00:00:00,0,1,Friday
Male,26,17,Cash,2021-02-05,12:05:00,12:05:00,12:10:00,0 days 00:00:00,0,2,Friday
Male,62,26,Cash,2021-02-05,12:05:00,12:05:00,12:12:00,0 days 00:00:00,0,3,Friday
Male,58,22,Debit Card,2021-02-05,12:05:00,12:07:00,12:12:00,0 days 00:02:00,1,1,Friday
Male,16,21,Debit Card,2021-02-05,12:06:00,12:10:00,12:14:00,0 days 00:04:00,1,2,Friday
Male,29,28,Debit Card,2021-02-05,12:06:00,12:12:00,12:18:00,0 days 00:06:00,1,3,Friday
Female,29,11,Credit Card,2021-02-05,12:09:00,12:12:00,12:15:00,0 days 00:03:00,1,1,Friday
Female,22,27,Credit Card,2021-02-05,12:09:00,12:14:00,12:20:00,0 days 00:05:00,2,2,Friday
Male,44,30,Cash,2021-02-05,12:10:00,12:18:00,12:24:00,0 days 00:08:00,2,3,Friday
Female,24,30,Credit Card,2021-02-05,12:11:00,12:15:00,12:21:00,0 days 00:06:00,2,1,Friday
Female,42,28,Debit Card,2021-02-05,12:11:00,12:20:00,12:26:00,0 days 00:09:00,2,2,Friday
Female,21,29,Cash,2021-02-05,12:12:00,12:24:00,12:30:00,0 days 00:12:00,3,3,Friday
Female,29,18,Credit Card,2021-02-05,12:13:00,12:21:00,12:25:00,0 days 00:08:00,2,1,Friday
Female,30,30,Cash,2021-02-05,12:13:00,12:26:00,12:32:00,0 days 00:13:00,3,2,Friday
Male,65,13,Cash,2021-02-05,12:13:00,12:30:00,12:34:00,0 days 00:17:00,3,3,Friday
Male,22,12,Debit Card,2021-02-05,12:15:00,12:25:00,12:29:00,0 days 00:10:00,3,1,Friday
Female,33,29,Credit Card,2021-02-05,12:17:00,12:32:00,12:38:00,0 days 00:15:00,3,2,Friday
Female,47,12,Credit Card,2021-02-05,12:18:00,12:34:00,12:38:00,0 days 00:16:00,4,3,Friday
Male,46,29,Credit Card,2021-02-05,12:19:00,12:29:00,12:35:00,0 days 00:10:00,3,1,Friday
Male,25,27,Cash,2021-02-05,12:19:00,12:38:00,12:43:00,0 days 00:19:00,4,2,Friday
Female,42,19,Credit Card,2021-02-05,12:20:00,12:38:00,12:42:00,0 days 00:18:00,4,3,Friday
Female,59,15,Cash,2021-02-05,12:20:00,12:35:00,12:39:00,0 days 00:15:00,4,1,Friday
Female,55,13,Debit Card,2021-02-05,12:20:00,12:42:00,12:45:00,0 days 00:22:00,5,3,Friday
Male,21,18,Cash,2021-02-05,12:24:00,12:43:00,12:47:00,0 days 00:19:00,4,2,Friday
Female,35,25,Cash,2021-02-05,12:25:00,12:39:00,12:45:00,0 days 00:14:00,4,1,Friday
Male,22,16,Cash,2021-02-05,12:25:00,12:45:00,12:49:00,0 days 00:20:00,5,3,Friday
Female,19,16,Cash,2021-02-05,12:26:00,12:47:00,12:51:00,0 days 00:21:00,5,2,Friday
Female,39,15,Cash,2021-02-05,12:26:00,12:45:00,12:49:00,0 days 00:19:00,4,1,Friday
Male,56,23,Cash,2021-02-05,12:26:00,12:49:00,12:54:00,0 days 00:23:00,6,3,Friday
Male,14,28,Cash,2021-02-05,12:27:00,12:51:00,12:57:00,0 days 00:24:00,5,2,Friday
Male,42,22,Cash,2021-02-05,12:28:00,12:49:00,12:54:00,0 days 00:21:00,5,1,Friday
Male,47,17,Credit Card,2021-02-05,12:29:00,12:54:00,12:59:00,0 days 00:25:00,7,3,Friday
Female,61,17,Credit Card,2021-02-05,12:30:00,12:57:00,13:02:00,0 days 00:27:00,6,2,Friday
Female,26,20,Cash,2021-02-05,12:47:00,12:54:00,12:59:00,0 days 00:17:00,2,1,Friday
Female,38,19,Credit Card,2021-02-05,12:47:00,12:59:00,13:03:00,0 days 00:12:00,3,3,Friday
Female,56,21,Debit Card,2021-02-05,12:49:00,13:02:00,13:07:00,0 days 00:13:00,3,2,Friday
Female,59,11,Credit Card,2021-02-05,12:50:00,12:59:00,13:03:00,0 days 00:09:00,2,1,Friday
Female,16,24,Credit Card,2021-02-05,12:51:00,13:03:00,13:09:00,0 days 00:12:00,3,3,Friday
Male,38,14,Credit Card,2021-02-05,12:52:00,13:07:00,13:11:00,0 days 00:15:00,3,2,Friday
Male,65,13,Debit Card,2021-02-05,12:54:00,13:03:00,13:09:00,0 days 00:09:00,3,1,Friday
Male,43,20,Credit Card,2021-02-05,12:54:00,13:09:00,13:14:00,0 days 00:15:00,4,3,Friday
Female,27,12,Cash,2021-02-05,12:56:00,13:11:00,13:15:00,0 days 00:15:00,4,2,Friday
Male,20,13,Cash,2021-02-05,16:01:00,16:01:00,16:04:00,0 days 00:00:00,0,1,Friday
Female,26,23,Credit Card,2021-02-05,16:05:00,16:05:00,16:10:00,0 days 00:00:00,0,1,Friday
Female,45,12,Credit Card,2021-02-05,16:05:00,16:05:00,16:08:00,0 days 00:00:00,0,2,Friday
Female,56,30,Cash,2021-02-05,16:21:00,16:21:00,16:29:00,0 days 00:00:00,0,1,Friday
Female,15,26,Debit Card,2021-02-05,16:23:00,16:23:00,16:30:00,0 days 00:00:00,0,2,Friday
Female,28,27,Credit Card,2021-02-05,16:33:00,16:33:00,16:40:00,0 days 00:00:00,0,1,Friday
Male,48,17,Debit Card,2021-02-05,16:35:00,16:35:00,16:39:00,0 days 00:00:00,0,2,Friday
Female,60,18,Credit Card,2021-02-05,16:38:00,16:38:00,16:42:00,0 days 00:00:00,0,3,Friday
Female,28,12,Credit Card,2021-02-05,16:45:00,16:45:00,16:48:00,0 days 00:00:00,0,1,Friday
Female,16,10,Debit Card,2021-02-05,16:51:00,16:51:00,16:54:00,0 days 00:00:00,0,1,Friday
Male,63,30,Cash,2021-02-05,16:53:00,16:53:00,17:01:00,0 days 00:00:00,0,2,Friday
Male,32,24,Cash,2021-02-05,16:55:00,16:55:00,17:01:00,0 days 00:00:00,0,1,Friday
Male,52,10,Cash,2021-02-05,16:56:00,16:56:00,16:59:00,0 days 00:00:00,0,3,Friday
Male,45,19,Credit Card,2021-02-05,16:56:00,17:01:00,17:04:00,0 days 00:03:00,1,3,Friday
Female,18,16,Credit Card,2021-02-05,17:04:00,17:04:00,17:08:00,0 days 00:00:00,0,1,Friday
Female,56,22,Debit Card,2021-02-05,17:06:00,17:06:00,17:11:00,0 days 00:00:00,0,2,Friday
Female,43,23,Debit Card,2021-02-05,17:08:00,17:08:00,17:23:00,0 days 00:00:00,0,1,Friday
Male,25,14,Debit Card,2021-02-05,17:09:00,17:09:00,17:12:00,0 days 00:00:00,0,3,Friday
Male,25,30,Credit Card,2021-02-05,17:11:00,17:11:00,17:15:00,0 days 00:00:00,0,2,Friday
Male,21,13,Credit Card,2021-02-05,17:11:00,17:12:00,17:15:00,0 days 00:01:00,1,3,Friday
Female,50,21,Credit Card,2021-02-05,17:15:00,17:15:00,17:20:00,0 days 00:00:00,0,2,Friday
Female,38,17,Credit Card,2021-02-05,17:15:00,17:15:00,17:19:00,0 days 00:00:00,0,3,Friday
Female,16,16,Credit Card,2021-02-05,17:35:00,17:35:00,17:39:00,0 days 00:00:00,0,1,Friday
Female,21,14,Cash,2021-02-05,17:36:00,17:36:00,17:39:00,0 days 00:00:00,0,2,Friday
Female,41,17,Cash,2021-02-05,17:38:00,17:38:00,17:43:00,0 days 00:00:00,0,3,Friday
Male,23,17,Credit Card,2021-02-05,17:41:00,17:41:00,17:45:00,0 days 00:00:00,0,1,Friday
Male,19,16,Debit Card,2021-02-05,17:42:00,17:42:00,17:46:00,0 days 00:00:00,0,2,Friday
Male,16,14,Cash,2021-02-05,17:42:00,17:43:00,17:47:00,0 days 00:01:00,1,3,Friday
Female,56,25,Cash,2021-02-05,17:44:00,17:45:00,17:51:00,0 days 00:01:00,1,1,Friday
Male,35,12,Cash,2021-02-05,17:48:00,17:48:00,17:51:00,0 days 00:00:00,0,2,Friday
Male,28,29,Credit Card,2021-02-05,17:51:00,17:51:00,17:59:00,0 days 00:00:00,0,1,Friday
Male,50,28,Credit Card,2021-02-05,17:53:00,17:53:00,18:00:00,0 days 00:00:00,0,2,Friday
Male,24,10,Cash,2021-02-05,17:53:00,17:53:00,17:56:00,0 days 00:00:00,0,3,Friday
Male,24,19,Cash,2021-02-05,17:55:00,17:56:00,18:01:00,0 days 00:01:00,1,3,Friday
Female,26,23,Cash,2021-02-05,17:57:00,17:59:00,18:04:00,0 days 00:02:00,1,1,Friday
Female,34,16,Cash,2021-02-05,17:58:00,18:00:00,18:04:00,0 days 00:02:00,1,2,Friday
Female,13,19,Debit Card,2021-02-05,18:00:00,18:01:00,18:06:00,0 days 00:01:00,1,3,Friday
Female,29,13,Credit Card,2021-02-05,18:00:00,18:04:00,18:07:00,0 days 00:04:00,1,1,Friday
Female,43,12,Cash,2021-02-05,18:22:00,18:22:00,18:25:00,0 days 00:00:00,0,1,Friday
Female,37,21,Credit Card,2021-02-05,18:25:00,18:25:00,18:30:00,0 days 00:00:00,0,1,Friday
Female,46,22,Debit Card,2021-02-05,18:27:00,18:27:00,18:32:00,0 days 00:00:00,0,2,Friday
Female,15,13,Cash,2021-02-05,18:28:00,18:28:00,18:31:00,0 days 00:00:00,0,3,Friday
Female,61,13,Cash,2021-02-05,18:33:00,18:33:00,18:36:00,0 days 00:00:00,0,1,Friday
Male,14,22,Cash,2021-02-05,18:35:00,18:35:00,18:40:00,0 days 00:00:00,0,2,Friday
Male,55,12,Cash,2021-02-05,18:36:00,18:36:00,18:39:00,0 days 00:00:00,0,1,Friday
Male,49,17,Credit Card,2021-02-05,18:38:00,18:38:00,18:42:00,0 days 00:00:00,0,3,Friday
Male,48,30,Credit Card,2021-02-05,18:40:00,18:40:00,18:48:00,0 days 00:00:00,0,1,Friday
Female,43,28,Credit Card,2021-02-05,18:41:00,18:41:00,18:49:00,0 days 00:00:00,0,2,Friday
Male,20,28,Cash,2021-02-05,18:42:00,18:42:00,18:50:00,0 days 00:00:00,0,3,Friday
Female,55,27,Cash,2021-02-05,18:47:00,18:48:00,18:56:00,0 days 00:01:00,1,1,Friday
Female,64,26,Credit Card,2021-02-05,18:48:00,18:49:00,18:55:00,0 days 00:01:00,1,2,Friday
